,term,gene,term_short
71519,NABA MATRISOME,LGALS7,MATRISOME
71520,NABA MATRISOME,LGALS8,MATRISOME
71521,NABA MATRISOME,LGALS9,MATRISOME
71522,NABA MATRISOME,LGALS9B,MATRISOME
71523,NABA MATRISOME,LGALS9C,MATRISOME
71524,NABA MATRISOME,LMAN1,MATRISOME
71525,NABA MATRISOME,LMAN1L,MATRISOME
71526,NABA MATRISOME,MBL2,MATRISOME
71527,NABA MATRISOME,MUC1,MATRISOME
71528,NABA MATRISOME,MUC12,MATRISOME
71529,NABA MATRISOME,MUC13,MATRISOME
71530,NABA MATRISOME,MUC15,MATRISOME
71531,NABA MATRISOME,MUC16,MATRISOME
71532,NABA MATRISOME,MUC17,MATRISOME
71533,NABA MATRISOME,MUC19,MATRISOME
71534,NABA MATRISOME,MUC2,MATRISOME
71535,NABA MATRISOME,MUC20,MATRISOME
71536,NABA MATRISOME,MUC21,MATRISOME
71537,NABA MATRISOME,MUC22,MATRISOME
71538,NABA MATRISOME,MUC3A,MATRISOME
71539,NABA MATRISOME,MUC4,MATRISOME
71540,NABA MATRISOME,MUC5AC,MATRISOME
71541,NABA MATRISOME,MUC5B,MATRISOME
71542,NABA MATRISOME,MUC6,MATRISOME
71543,NABA MATRISOME,MUC7,MATRISOME
71544,NABA MATRISOME,MUCL1,MATRISOME
71545,NABA MATRISOME,OVGP1,MATRISOME
71546,NABA MATRISOME,PARM1,MATRISOME
71547,NABA MATRISOME,PLXDC1,MATRISOME
71548,NABA MATRISOME,PLXDC2,MATRISOME
71549,NABA MATRISOME,PLXNA1,MATRISOME
71550,NABA MATRISOME,PLXNA2,MATRISOME
71551,NABA MATRISOME,PLXNA3,MATRISOME
71552,NABA MATRISOME,PLXNA4,MATRISOME
71553,NABA MATRISOME,PLXNB1,MATRISOME
71554,NABA MATRISOME,PLXNB2,MATRISOME
71555,NABA MATRISOME,PLXNB3,MATRISOME
71556,NABA MATRISOME,PLXNC1,MATRISOME
71557,NABA MATRISOME,PLXND1,MATRISOME
71558,NABA MATRISOME,OPRPN,MATRISOME
71559,NABA MATRISOME,REG1A,MATRISOME
71560,NABA MATRISOME,REG1B,MATRISOME
71561,NABA MATRISOME,REG3A,MATRISOME
71562,NABA MATRISOME,REG3G,MATRISOME
71563,NABA MATRISOME,REG4,MATRISOME
71564,NABA MATRISOME,SDC1,MATRISOME
71565,NABA MATRISOME,SDC2,MATRISOME
71566,NABA MATRISOME,SDC3,MATRISOME
71567,NABA MATRISOME,SDC4,MATRISOME
71568,NABA MATRISOME,SEMA3A,MATRISOME
71569,NABA MATRISOME,SEMA3B,MATRISOME
71570,NABA MATRISOME,SEMA3C,MATRISOME
71571,NABA MATRISOME,SEMA3D,MATRISOME
71572,NABA MATRISOME,SEMA3E,MATRISOME
71573,NABA MATRISOME,SEMA3F,MATRISOME
71574,NABA MATRISOME,SEMA3G,MATRISOME
71575,NABA MATRISOME,SEMA4A,MATRISOME
71576,NABA MATRISOME,SEMA4B,MATRISOME
71577,NABA MATRISOME,SEMA4C,MATRISOME
71578,NABA MATRISOME,SEMA4D,MATRISOME
71579,NABA MATRISOME,SEMA4F,MATRISOME
71580,NABA MATRISOME,SEMA4G,MATRISOME
71581,NABA MATRISOME,SEMA5A,MATRISOME
71582,NABA MATRISOME,SEMA5B,MATRISOME
71583,NABA MATRISOME,SEMA6A,MATRISOME
71584,NABA MATRISOME,SEMA6B,MATRISOME
71585,NABA MATRISOME,SEMA6C,MATRISOME
71586,NABA MATRISOME,SEMA6D,MATRISOME
71587,NABA MATRISOME,SEMA7A,MATRISOME
71588,NABA MATRISOME,SFTA2,MATRISOME
71589,NABA MATRISOME,SFTA3,MATRISOME
71590,NABA MATRISOME,SFTPA1,MATRISOME
71591,NABA MATRISOME,SFTPA2,MATRISOME
71592,NABA MATRISOME,SFTPB,MATRISOME
71593,NABA MATRISOME,SFTPC,MATRISOME
71594,NABA MATRISOME,SFTPD,MATRISOME
71595,NABA MATRISOME,A2M,MATRISOME
71596,NABA MATRISOME,A2ML1,MATRISOME
71597,NABA MATRISOME,ADAM10,MATRISOME
71598,NABA MATRISOME,ADAM11,MATRISOME
71599,NABA MATRISOME,ADAM12,MATRISOME
71600,NABA MATRISOME,ADAM15,MATRISOME
71601,NABA MATRISOME,ADAM17,MATRISOME
71602,NABA MATRISOME,ADAM18,MATRISOME
71603,NABA MATRISOME,ADAM19,MATRISOME
71604,NABA MATRISOME,ADAM2,MATRISOME
71605,NABA MATRISOME,ADAM20,MATRISOME
71606,NABA MATRISOME,ADAM21,MATRISOME
71607,NABA MATRISOME,ADAM22,MATRISOME
71608,NABA MATRISOME,ADAM23,MATRISOME
71609,NABA MATRISOME,ADAM28,MATRISOME
71610,NABA MATRISOME,ADAM29,MATRISOME
71611,NABA MATRISOME,ADAM30,MATRISOME
71612,NABA MATRISOME,ADAM32,MATRISOME
71613,NABA MATRISOME,ADAM33,MATRISOME
71614,NABA MATRISOME,ADAM7,MATRISOME
71615,NABA MATRISOME,ADAM8,MATRISOME
71616,NABA MATRISOME,ADAM9,MATRISOME
71617,NABA MATRISOME,ADAMDEC1,MATRISOME
71618,NABA MATRISOME,ADAMTS1,MATRISOME
71619,NABA MATRISOME,ADAMTS10,MATRISOME
71620,NABA MATRISOME,ADAMTS12,MATRISOME
71621,NABA MATRISOME,ADAMTS13,MATRISOME
71622,NABA MATRISOME,ADAMTS14,MATRISOME
71623,NABA MATRISOME,ADAMTS15,MATRISOME
71624,NABA MATRISOME,ADAMTS16,MATRISOME
71625,NABA MATRISOME,ADAMTS17,MATRISOME
71626,NABA MATRISOME,ADAMTS18,MATRISOME
71627,NABA MATRISOME,ADAMTS19,MATRISOME
71628,NABA MATRISOME,ADAMTS2,MATRISOME
71629,NABA MATRISOME,ADAMTS20,MATRISOME
71630,NABA MATRISOME,ADAMTS3,MATRISOME
71631,NABA MATRISOME,ADAMTS4,MATRISOME
71632,NABA MATRISOME,ADAMTS5,MATRISOME
71633,NABA MATRISOME,ADAMTS6,MATRISOME
71634,NABA MATRISOME,ADAMTS7,MATRISOME
71635,NABA MATRISOME,ADAMTS8,MATRISOME
71636,NABA MATRISOME,ADAMTS9,MATRISOME
71637,NABA MATRISOME,ADAMTSL1,MATRISOME
71638,NABA MATRISOME,ADAMTSL2,MATRISOME
71639,NABA MATRISOME,ADAMTSL3,MATRISOME
71640,NABA MATRISOME,ADAMTSL4,MATRISOME
71641,NABA MATRISOME,ADAMTSL5,MATRISOME
71642,NABA MATRISOME,AGT,MATRISOME
71643,NABA MATRISOME,AMBP,MATRISOME
71644,NABA MATRISOME,ASTL,MATRISOME
71645,NABA MATRISOME,BMP1,MATRISOME
71646,NABA MATRISOME,C17orf58,MATRISOME
71647,NABA MATRISOME,CD109,MATRISOME
71648,NABA MATRISOME,CELA1,MATRISOME
71649,NABA MATRISOME,CELA2A,MATRISOME
71650,NABA MATRISOME,CELA2B,MATRISOME
71651,NABA MATRISOME,CELA3A,MATRISOME
71652,NABA MATRISOME,CELA3B,MATRISOME
71653,NABA MATRISOME,CPAMD8,MATRISOME
71654,NABA MATRISOME,CPN2,MATRISOME
71655,NABA MATRISOME,CST1,MATRISOME
71656,NABA MATRISOME,CST11,MATRISOME
71657,NABA MATRISOME,CST2,MATRISOME
71658,NABA MATRISOME,CST3,MATRISOME
71659,NABA MATRISOME,CST4,MATRISOME
71660,NABA MATRISOME,CST5,MATRISOME
71661,NABA MATRISOME,CST6,MATRISOME
71662,NABA MATRISOME,CST7,MATRISOME
71663,NABA MATRISOME,CST8,MATRISOME
71664,NABA MATRISOME,CST9,MATRISOME
71665,NABA MATRISOME,CST9L,MATRISOME
71666,NABA MATRISOME,CSTA,MATRISOME
71667,NABA MATRISOME,CSTB,MATRISOME
71668,NABA MATRISOME,CSTL1,MATRISOME
71669,NABA MATRISOME,CTSA,MATRISOME
71670,NABA MATRISOME,CTSB,MATRISOME
71671,NABA MATRISOME,CTSC,MATRISOME
71672,NABA MATRISOME,CTSD,MATRISOME
71673,NABA MATRISOME,CTSE,MATRISOME
71674,NABA MATRISOME,CTSF,MATRISOME
71675,NABA MATRISOME,CTSG,MATRISOME
71676,NABA MATRISOME,CTSH,MATRISOME
71677,NABA MATRISOME,CTSK,MATRISOME
71678,NABA MATRISOME,CTSL,MATRISOME
71679,NABA MATRISOME,CTSO,MATRISOME
71680,NABA MATRISOME,CTSS,MATRISOME
71681,NABA MATRISOME,CTSV,MATRISOME
71682,NABA MATRISOME,CTSW,MATRISOME
71683,NABA MATRISOME,CTSZ,MATRISOME
71684,NABA MATRISOME,EGLN1,MATRISOME
71685,NABA MATRISOME,EGLN2,MATRISOME
71686,NABA MATRISOME,EGLN3,MATRISOME
71687,NABA MATRISOME,ELANE,MATRISOME
71688,NABA MATRISOME,F10,MATRISOME
71689,NABA MATRISOME,F12,MATRISOME
71690,NABA MATRISOME,F13A1,MATRISOME
71691,NABA MATRISOME,F13B,MATRISOME
71692,NABA MATRISOME,F2,MATRISOME
71693,NABA MATRISOME,F7,MATRISOME
71694,NABA MATRISOME,F9,MATRISOME
71695,NABA MATRISOME,FAM20A,MATRISOME
71696,NABA MATRISOME,FAM20B,MATRISOME
71697,NABA MATRISOME,FAM20C,MATRISOME
71698,NABA MATRISOME,HABP2,MATRISOME
71699,NABA MATRISOME,HMSD,MATRISOME
71700,NABA MATRISOME,HPSE,MATRISOME
71701,NABA MATRISOME,HPSE2,MATRISOME
71702,NABA MATRISOME,HRG,MATRISOME
71703,NABA MATRISOME,HTRA1,MATRISOME
71704,NABA MATRISOME,HTRA3,MATRISOME
71705,NABA MATRISOME,HTRA4,MATRISOME
71706,NABA MATRISOME,HYAL1,MATRISOME
71707,NABA MATRISOME,HYAL2,MATRISOME
71708,NABA MATRISOME,HYAL3,MATRISOME
71709,NABA MATRISOME,HYAL4,MATRISOME
71710,NABA MATRISOME,ITIH1,MATRISOME
71711,NABA MATRISOME,ITIH2,MATRISOME
71712,NABA MATRISOME,ITIH3,MATRISOME
71713,NABA MATRISOME,ITIH4,MATRISOME
71714,NABA MATRISOME,ITIH5,MATRISOME
71715,NABA MATRISOME,ITIH6,MATRISOME
71716,NABA MATRISOME,KAZALD1,MATRISOME
71717,NABA MATRISOME,KNG1,MATRISOME
71718,NABA MATRISOME,KY,MATRISOME
71719,NABA MATRISOME,P3H1,MATRISOME
71720,NABA MATRISOME,P3H2,MATRISOME
71721,NABA MATRISOME,P3H3,MATRISOME
71722,NABA MATRISOME,LOX,MATRISOME
71723,NABA MATRISOME,LOXL1,MATRISOME
71724,NABA MATRISOME,LOXL2,MATRISOME
71725,NABA MATRISOME,LOXL3,MATRISOME
71726,NABA MATRISOME,LOXL4,MATRISOME
71727,NABA MATRISOME,LPA,MATRISOME
71728,NABA MATRISOME,MASP1,MATRISOME
71729,NABA MATRISOME,MASP2,MATRISOME
71730,NABA MATRISOME,MEP1A,MATRISOME
71731,NABA MATRISOME,MEP1B,MATRISOME
71732,NABA MATRISOME,MMP1,MATRISOME
71733,NABA MATRISOME,MMP10,MATRISOME
71734,NABA MATRISOME,MMP11,MATRISOME
71735,NABA MATRISOME,MMP12,MATRISOME
71736,NABA MATRISOME,MMP13,MATRISOME
71737,NABA MATRISOME,MMP14,MATRISOME
71738,NABA MATRISOME,MMP15,MATRISOME
71739,NABA MATRISOME,MMP16,MATRISOME
71740,NABA MATRISOME,MMP17,MATRISOME
71741,NABA MATRISOME,MMP19,MATRISOME
71742,NABA MATRISOME,MMP2,MATRISOME
71743,NABA MATRISOME,MMP20,MATRISOME
71744,NABA MATRISOME,MMP21,MATRISOME
71745,NABA MATRISOME,MMP23B,MATRISOME
71746,NABA MATRISOME,MMP24,MATRISOME
71747,NABA MATRISOME,MMP25,MATRISOME
71748,NABA MATRISOME,MMP26,MATRISOME
71749,NABA MATRISOME,MMP27,MATRISOME
71750,NABA MATRISOME,MMP28,MATRISOME
71751,NABA MATRISOME,MMP3,MATRISOME
71752,NABA MATRISOME,MMP7,MATRISOME
71753,NABA MATRISOME,MMP8,MATRISOME
71754,NABA MATRISOME,MMP9,MATRISOME
71755,NABA MATRISOME,NGLY1,MATRISOME
71756,NABA MATRISOME,OGFOD1,MATRISOME
71757,NABA MATRISOME,OGFOD2,MATRISOME
71758,NABA MATRISOME,P4HA1,MATRISOME
71759,NABA MATRISOME,P4HA2,MATRISOME
71760,NABA MATRISOME,P4HA3,MATRISOME
71761,NABA MATRISOME,P4HTM,MATRISOME
71762,NABA MATRISOME,PAMR1,MATRISOME
71763,NABA MATRISOME,PAPPA,MATRISOME
71764,NABA MATRISOME,PAPPA2,MATRISOME
71765,NABA MATRISOME,PCSK5,MATRISOME
71766,NABA MATRISOME,PCSK6,MATRISOME
71767,NABA MATRISOME,PI3,MATRISOME
71768,NABA MATRISOME,PLAT,MATRISOME
71769,NABA MATRISOME,PLAU,MATRISOME
71770,NABA MATRISOME,PLG,MATRISOME
71771,NABA MATRISOME,PLOD1,MATRISOME
71772,NABA MATRISOME,PLOD2,MATRISOME
71773,NABA MATRISOME,PLOD3,MATRISOME
71774,NABA MATRISOME,PRSS1,MATRISOME
71775,NABA MATRISOME,PRSS12,MATRISOME
71776,NABA MATRISOME,PRSS2,MATRISOME
71777,NABA MATRISOME,PRSS3,MATRISOME
71778,NABA MATRISOME,PZP,MATRISOME
71779,NABA MATRISOME,SERPINA1,MATRISOME
71780,NABA MATRISOME,SERPINA10,MATRISOME
71781,NABA MATRISOME,SERPINA11,MATRISOME
71782,NABA MATRISOME,SERPINA12,MATRISOME
71783,NABA MATRISOME,SERPINA2,MATRISOME
71784,NABA MATRISOME,SERPINA3,MATRISOME
71785,NABA MATRISOME,SERPINA4,MATRISOME
71786,NABA MATRISOME,SERPINA5,MATRISOME
71787,NABA MATRISOME,SERPINA6,MATRISOME
71788,NABA MATRISOME,SERPINA7,MATRISOME
71789,NABA MATRISOME,SERPINA9,MATRISOME
71790,NABA MATRISOME,SERPINB1,MATRISOME
71791,NABA MATRISOME,SERPINB10,MATRISOME
71792,NABA MATRISOME,SERPINB11,MATRISOME
71793,NABA MATRISOME,SERPINB12,MATRISOME
71794,NABA MATRISOME,SERPINB13,MATRISOME
71795,NABA MATRISOME,SERPINB2,MATRISOME
71796,NABA MATRISOME,SERPINB3,MATRISOME
71797,NABA MATRISOME,SERPINB4,MATRISOME
71798,NABA MATRISOME,SERPINB5,MATRISOME
71799,NABA MATRISOME,SERPINB6,MATRISOME
71800,NABA MATRISOME,SERPINB7,MATRISOME
71801,NABA MATRISOME,SERPINB8,MATRISOME
71802,NABA MATRISOME,SERPINB9,MATRISOME
71803,NABA MATRISOME,SERPINC1,MATRISOME
71804,NABA MATRISOME,SERPIND1,MATRISOME
71805,NABA MATRISOME,SERPINE1,MATRISOME
71806,NABA MATRISOME,SERPINE2,MATRISOME
71807,NABA MATRISOME,SERPINE3,MATRISOME
71808,NABA MATRISOME,SERPINF1,MATRISOME
71809,NABA MATRISOME,SERPINF2,MATRISOME
71810,NABA MATRISOME,SERPING1,MATRISOME
71811,NABA MATRISOME,SERPINH1,MATRISOME
71812,NABA MATRISOME,SERPINI1,MATRISOME
71813,NABA MATRISOME,SERPINI2,MATRISOME
71814,NABA MATRISOME,SLPI,MATRISOME
71815,NABA MATRISOME,SPAM1,MATRISOME
71816,NABA MATRISOME,ST14,MATRISOME
71817,NABA MATRISOME,SULF1,MATRISOME
71818,NABA MATRISOME,SULF2,MATRISOME
71819,NABA MATRISOME,TGM1,MATRISOME
71820,NABA MATRISOME,TGM2,MATRISOME
71821,NABA MATRISOME,TGM3,MATRISOME
71822,NABA MATRISOME,TGM4,MATRISOME
71823,NABA MATRISOME,TGM5,MATRISOME
71824,NABA MATRISOME,TGM6,MATRISOME
71825,NABA MATRISOME,TGM7,MATRISOME
71826,NABA MATRISOME,TIMP1,MATRISOME
71827,NABA MATRISOME,TIMP2,MATRISOME
71828,NABA MATRISOME,TIMP3,MATRISOME
71829,NABA MATRISOME,TIMP4,MATRISOME
71830,NABA MATRISOME,TLL1,MATRISOME
71831,NABA MATRISOME,TLL2,MATRISOME
71832,NABA MATRISOME,TMPRSS15,MATRISOME
71833,NABA MATRISOME,AMH,MATRISOME
71834,NABA MATRISOME,ANGPT1,MATRISOME
71835,NABA MATRISOME,ANGPT2,MATRISOME
71836,NABA MATRISOME,ANGPT4,MATRISOME
71837,NABA MATRISOME,ANGPTL1,MATRISOME
71838,NABA MATRISOME,ANGPTL2,MATRISOME
71839,NABA MATRISOME,ANGPTL3,MATRISOME
71840,NABA MATRISOME,ANGPTL4,MATRISOME
71841,NABA MATRISOME,ANGPTL5,MATRISOME
71842,NABA MATRISOME,ANGPTL6,MATRISOME
71843,NABA MATRISOME,ANGPTL7,MATRISOME
71844,NABA MATRISOME,AREG,MATRISOME
71845,NABA MATRISOME,ARTN,MATRISOME
71846,NABA MATRISOME,BDNF,MATRISOME
71847,NABA MATRISOME,BMP10,MATRISOME
71848,NABA MATRISOME,BMP15,MATRISOME
71849,NABA MATRISOME,BMP2,MATRISOME
71850,NABA MATRISOME,BMP3,MATRISOME
71851,NABA MATRISOME,BMP4,MATRISOME
71852,NABA MATRISOME,BMP5,MATRISOME
71853,NABA MATRISOME,BMP6,MATRISOME
71854,NABA MATRISOME,BMP7,MATRISOME
71855,NABA MATRISOME,BMP8A,MATRISOME
71856,NABA MATRISOME,BMP8B,MATRISOME
71857,NABA MATRISOME,BRINP2,MATRISOME
71858,NABA MATRISOME,BRINP3,MATRISOME
71859,NABA MATRISOME,BTC,MATRISOME
71860,NABA MATRISOME,C1QTNF9B,MATRISOME
71861,NABA MATRISOME,CBLN1,MATRISOME
71862,NABA MATRISOME,CBLN2,MATRISOME
71863,NABA MATRISOME,CBLN3,MATRISOME
71864,NABA MATRISOME,CBLN4,MATRISOME
71865,NABA MATRISOME,CCBE1,MATRISOME
71866,NABA MATRISOME,CCL1,MATRISOME
71867,NABA MATRISOME,CCL11,MATRISOME
71868,NABA MATRISOME,CCL13,MATRISOME
71869,NABA MATRISOME,CCL14,MATRISOME
71870,NABA MATRISOME,CCL15,MATRISOME
71871,NABA MATRISOME,CCL16,MATRISOME
71872,NABA MATRISOME,CCL17,MATRISOME
71873,NABA MATRISOME,CCL18,MATRISOME
71874,NABA MATRISOME,CCL19,MATRISOME
71875,NABA MATRISOME,CCL2,MATRISOME
71876,NABA MATRISOME,CCL20,MATRISOME
71877,NABA MATRISOME,CCL21,MATRISOME
71878,NABA MATRISOME,CCL22,MATRISOME
71879,NABA MATRISOME,CCL23,MATRISOME
71880,NABA MATRISOME,CCL24,MATRISOME
71881,NABA MATRISOME,CCL25,MATRISOME
71882,NABA MATRISOME,CCL26,MATRISOME
71883,NABA MATRISOME,CCL27,MATRISOME
71884,NABA MATRISOME,CCL28,MATRISOME
71885,NABA MATRISOME,CCL3,MATRISOME
71886,NABA MATRISOME,CCL3L3,MATRISOME
71887,NABA MATRISOME,CCL4,MATRISOME
71888,NABA MATRISOME,CCL4L2,MATRISOME
71889,NABA MATRISOME,CCL5,MATRISOME
71890,NABA MATRISOME,CCL7,MATRISOME
71891,NABA MATRISOME,CCL8,MATRISOME
71892,NABA MATRISOME,CFC1,MATRISOME
71893,NABA MATRISOME,CFC1B,MATRISOME
71894,NABA MATRISOME,CHRD,MATRISOME
71895,NABA MATRISOME,CHRDL1,MATRISOME
71896,NABA MATRISOME,CHRDL2,MATRISOME
71897,NABA MATRISOME,CLCF1,MATRISOME
71898,NABA MATRISOME,CNTF,MATRISOME
71899,NABA MATRISOME,CRHBP,MATRISOME
71900,NABA MATRISOME,CRLF1,MATRISOME
71901,NABA MATRISOME,CRLF3,MATRISOME
71902,NABA MATRISOME,CRNN,MATRISOME
71903,NABA MATRISOME,CSF1,MATRISOME
71904,NABA MATRISOME,CSF2,MATRISOME
71905,NABA MATRISOME,CSF3,MATRISOME
71906,NABA MATRISOME,CSH1,MATRISOME
71907,NABA MATRISOME,CSH2,MATRISOME
71908,NABA MATRISOME,CSHL1,MATRISOME
71909,NABA MATRISOME,CTF1,MATRISOME
71910,NABA MATRISOME,CX3CL1,MATRISOME
71911,NABA MATRISOME,CXCL1,MATRISOME
71912,NABA MATRISOME,CXCL10,MATRISOME
71913,NABA MATRISOME,CXCL11,MATRISOME
71914,NABA MATRISOME,CXCL12,MATRISOME
71915,NABA MATRISOME,CXCL13,MATRISOME
71916,NABA MATRISOME,CXCL14,MATRISOME
71917,NABA MATRISOME,CXCL2,MATRISOME
71918,NABA MATRISOME,CXCL3,MATRISOME
71919,NABA MATRISOME,CXCL5,MATRISOME
71920,NABA MATRISOME,CXCL6,MATRISOME
71921,NABA MATRISOME,CXCL8,MATRISOME
71922,NABA MATRISOME,CXCL9,MATRISOME
71923,NABA MATRISOME,DHH,MATRISOME
71924,NABA MATRISOME,EBI3,MATRISOME
71925,NABA MATRISOME,EDA,MATRISOME
71926,NABA MATRISOME,EGF,MATRISOME
71927,NABA MATRISOME,EGFL6,MATRISOME
71928,NABA MATRISOME,EGFL7,MATRISOME
71929,NABA MATRISOME,EGFL8,MATRISOME
71930,NABA MATRISOME,EPGN,MATRISOME
71931,NABA MATRISOME,EPO,MATRISOME
71932,NABA MATRISOME,EREG,MATRISOME
71933,NABA MATRISOME,FASLG,MATRISOME
71934,NABA MATRISOME,FGF1,MATRISOME
71935,NABA MATRISOME,FGF10,MATRISOME
71936,NABA MATRISOME,FGF11,MATRISOME
71937,NABA MATRISOME,FGF12,MATRISOME
71938,NABA MATRISOME,FGF13,MATRISOME
71939,NABA MATRISOME,FGF14,MATRISOME
71940,NABA MATRISOME,FGF16,MATRISOME
71941,NABA MATRISOME,FGF17,MATRISOME
71942,NABA MATRISOME,FGF18,MATRISOME
71943,NABA MATRISOME,FGF19,MATRISOME
71944,NABA MATRISOME,FGF2,MATRISOME
71945,NABA MATRISOME,FGF20,MATRISOME
71946,NABA MATRISOME,FGF21,MATRISOME
71947,NABA MATRISOME,FGF22,MATRISOME
71948,NABA MATRISOME,FGF23,MATRISOME
71949,NABA MATRISOME,FGF3,MATRISOME
71950,NABA MATRISOME,FGF4,MATRISOME
71951,NABA MATRISOME,FGF5,MATRISOME
71952,NABA MATRISOME,FGF6,MATRISOME
71953,NABA MATRISOME,FGF7,MATRISOME
71954,NABA MATRISOME,FGF8,MATRISOME
71955,NABA MATRISOME,FGF9,MATRISOME
71956,NABA MATRISOME,FGFBP1,MATRISOME
71957,NABA MATRISOME,FGFBP2,MATRISOME
71958,NABA MATRISOME,FGFBP3,MATRISOME
71959,NABA MATRISOME,VEGFD,MATRISOME
71960,NABA MATRISOME,FLG,MATRISOME
71961,NABA MATRISOME,FLG2,MATRISOME
71962,NABA MATRISOME,FLT3LG,MATRISOME
71963,NABA MATRISOME,FRZB,MATRISOME
71964,NABA MATRISOME,FST,MATRISOME
71965,NABA MATRISOME,FSTL1,MATRISOME
71966,NABA MATRISOME,FSTL3,MATRISOME
71967,NABA MATRISOME,GDF1,MATRISOME
71968,NABA MATRISOME,GDF10,MATRISOME
71969,NABA MATRISOME,GDF11,MATRISOME
71970,NABA MATRISOME,GDF15,MATRISOME
71971,NABA MATRISOME,GDF2,MATRISOME
71972,NABA MATRISOME,GDF3,MATRISOME
71973,NABA MATRISOME,GDF5,MATRISOME
71974,NABA MATRISOME,GDF6,MATRISOME
71975,NABA MATRISOME,GDF7,MATRISOME
71976,NABA MATRISOME,GDF9,MATRISOME
71977,NABA MATRISOME,GDNF,MATRISOME
71978,NABA MATRISOME,GH1,MATRISOME
71979,NABA MATRISOME,GH2,MATRISOME
71980,NABA MATRISOME,HBEGF,MATRISOME
71981,NABA MATRISOME,HCFC1,MATRISOME
71982,NABA MATRISOME,HCFC2,MATRISOME
71983,NABA MATRISOME,HGF,MATRISOME
71984,NABA MATRISOME,HGFAC,MATRISOME
71985,NABA MATRISOME,HHIP,MATRISOME
71986,NABA MATRISOME,HRNR,MATRISOME
71987,NABA MATRISOME,IFNA1,MATRISOME
71988,NABA MATRISOME,IFNA10,MATRISOME
71989,NABA MATRISOME,IFNA13,MATRISOME
71990,NABA MATRISOME,IFNA14,MATRISOME
71991,NABA MATRISOME,IFNA16,MATRISOME
71992,NABA MATRISOME,IFNA17,MATRISOME
71993,NABA MATRISOME,IFNA2,MATRISOME
71994,NABA MATRISOME,IFNA21,MATRISOME
71995,NABA MATRISOME,IFNA4,MATRISOME
71996,NABA MATRISOME,IFNA5,MATRISOME
71997,NABA MATRISOME,IFNA6,MATRISOME
71998,NABA MATRISOME,IFNA7,MATRISOME
71999,NABA MATRISOME,IFNA8,MATRISOME
72000,NABA MATRISOME,IFNB1,MATRISOME
72001,NABA MATRISOME,IFNE,MATRISOME
72002,NABA MATRISOME,IFNG,MATRISOME
72003,NABA MATRISOME,IFNK,MATRISOME
72004,NABA MATRISOME,IFNW1,MATRISOME
72005,NABA MATRISOME,IGF1,MATRISOME
72006,NABA MATRISOME,IGF2,MATRISOME
72007,NABA MATRISOME,IHH,MATRISOME
72008,NABA MATRISOME,IL10,MATRISOME
72009,NABA MATRISOME,IL11,MATRISOME
72010,NABA MATRISOME,IL12A,MATRISOME
72011,NABA MATRISOME,IL12B,MATRISOME
72012,NABA MATRISOME,IL13,MATRISOME
72013,NABA MATRISOME,IL15,MATRISOME
72014,NABA MATRISOME,IL16,MATRISOME
72015,NABA MATRISOME,IL17A,MATRISOME
72016,NABA MATRISOME,IL17B,MATRISOME
72017,NABA MATRISOME,IL17C,MATRISOME
72018,NABA MATRISOME,IL17D,MATRISOME
72019,NABA MATRISOME,IL17F,MATRISOME
72020,NABA MATRISOME,IL18,MATRISOME
72021,NABA MATRISOME,IL19,MATRISOME
72022,NABA MATRISOME,IL1A,MATRISOME
72023,NABA MATRISOME,IL1B,MATRISOME
72024,NABA MATRISOME,IL1F10,MATRISOME
72025,NABA MATRISOME,IL36RN,MATRISOME
72026,NABA MATRISOME,IL36A,MATRISOME
72027,NABA MATRISOME,IL37,MATRISOME
72028,NABA MATRISOME,IL36B,MATRISOME
72029,NABA MATRISOME,IL36G,MATRISOME
72030,NABA MATRISOME,IL1RN,MATRISOME
72031,NABA MATRISOME,IL2,MATRISOME
72032,NABA MATRISOME,IL20,MATRISOME
72033,NABA MATRISOME,IL22,MATRISOME
72034,NABA MATRISOME,IL23A,MATRISOME
72035,NABA MATRISOME,IL24,MATRISOME
72036,NABA MATRISOME,IL25,MATRISOME
72037,NABA MATRISOME,IL26,MATRISOME
72038,NABA MATRISOME,IL3,MATRISOME
72039,NABA MATRISOME,IL34,MATRISOME
72040,NABA MATRISOME,IL4,MATRISOME
72041,NABA MATRISOME,IL5,MATRISOME
72042,NABA MATRISOME,IL6,MATRISOME
72043,NABA MATRISOME,IL7,MATRISOME
72044,NABA MATRISOME,IL9,MATRISOME
72045,NABA MATRISOME,INHA,MATRISOME
72046,NABA MATRISOME,INHBA,MATRISOME
72047,NABA MATRISOME,INHBB,MATRISOME
72048,NABA MATRISOME,INHBC,MATRISOME
72049,NABA MATRISOME,INHBE,MATRISOME
72050,NABA MATRISOME,INS,MATRISOME
72051,NABA MATRISOME,INS-IGF2,MATRISOME
72052,NABA MATRISOME,INSL3,MATRISOME
72053,NABA MATRISOME,INSL5,MATRISOME
72054,NABA MATRISOME,INSL6,MATRISOME
72055,NABA MATRISOME,ISM1,MATRISOME
72056,NABA MATRISOME,ISM2,MATRISOME
72057,NABA MATRISOME,KITLG,MATRISOME
72058,NABA MATRISOME,LEFTY1,MATRISOME
72059,NABA MATRISOME,LEFTY2,MATRISOME
72060,NABA MATRISOME,LEP,MATRISOME
72061,NABA MATRISOME,LIF,MATRISOME
72062,NABA MATRISOME,LTA,MATRISOME
72063,NABA MATRISOME,LTB,MATRISOME
